Site,250m_16_days_EVI-0,250m_16_days_NDVI-0,Fpar_500m-0,Lai_500m-0,LST_Day_1km-0,LST_Night_1km-0,250m_16_days_EVI-1,250m_16_days_NDVI-1,Fpar_500m-1,Lai_500m-1,LST_Day_1km-1,LST_Night_1km-1,250m_16_days_EVI-2,250m_16_days_NDVI-2,Fpar_500m-2,Lai_500m-2,LST_Day_1km-2,LST_Night_1km-2,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,DATE,_classes
RMG47,0.018992682,0.075518431,0.195266009,0.421919024,-13.02417065,-6.597805389,0.008364058,0.044085214,0.143327267,0.2947163,-15.86907678,-8.656550565,0.011335938,0.04862289,0.143739926,0.293821162,-15.45275603,-9.067087012,44.5353,-110.5453,10700,4,9/23/2009,1
NOA80,0.071579005,0.089571505,0.082400329,0.27909489,-2.586840706,-1.525145079,0.064896858,0.083066616,0.065466253,0.138203173,-1.99082924,-1.737120679,0.066959162,0.088562897,0.067144471,0.200569228,-2.04952395,-1.298010801,38.364446,-122.881785,0.25,0,9/11/2009,0
NOA69,-0.065818667,-0.125281143,-0.038972613,-0.359477362,3.018594373,-1.372605605,-0.066110169,-0.127652155,-0.0369354,-0.377068021,3.324784006,-1.421122972,-0.06598704,-0.126864148,-0.045790232,-0.377074215,3.37209864,-1.267119201,38.437071,-122.725466,0.25,0,9/10/2009,0
NOA72,0.080492505,0.176222897,0.185872842,1.125625672,-7.671790536,0.954851709,0.078101256,0.175071095,0.184205724,1.114094936,-7.572916769,0.561775636,0.071819564,0.173476762,0.171655779,1.047902684,-7.201516214,0.649129699,38.555336,-123.30119,0.25,0,9/10/2009,0
NOL3,0.029753169,0.163234493,0.05460286,0.146557112,1.874914074,3.13770838,0.028131138,0.154143804,0.042852977,0.122137525,1.290536234,2.991358668,0.028900871,0.158080374,0.045593336,0.11138619,2.658209028,3.191798782,38.945,-122.3881,1575,4,9/7/2009,1
SWG69,0.063516169,0.159989382,0.309373112,0.885738128,-4.400712607,2.172185518,0.062409806,0.145773705,0.301851581,0.843428369,-3.993524544,1.953643567,0.067892823,0.15776371,0.328689204,0.984441937,-3.359527268,2.665530829,33.60527778,-109.4438889,6322,4,9/7/2009,1
NOA42,-0.064395776,-0.121593473,-0.038972613,-0.359477362,3.018594373,-1.372605605,-0.064971982,-0.124151697,-0.0369354,-0.377068021,3.324784006,-1.421122972,-0.06472592,-0.123274454,-0.045790232,-0.377074215,3.37209864,-1.267119201,38.434436,-122.720645,0.25,0,9/7/2009,0
NOA74,0.021121196,0.010329351,0.025842833,-0.051338432,0.469830126,-0.938618819,0.01480323,0.004740926,0.01187184,-0.155353392,1.051936871,-1.042436565,0.018225874,0.008508539,0.017258014,-0.086673433,0.996665285,-0.718345959,38.302723,-122.535052,0.25,0,9/1/2009,0
NWL36,-0.032092923,-0.069604647,0.120074062,0.248963848,-14.76006338,-6.662020341,-0.041978105,-0.094334681,0.071585691,0.113726444,-17.33538376,-8.570237845,-0.037816156,-0.072020882,0.09459819,0.185840812,-16.46040087,-5.95052526,45.40416667,-117.5719444,3465.6,4,8/29/2009,1
NRC13,-0.075897666,-0.142642338,-0.080833055,-0.287648146,3.604758237,-0.208550937,-0.08249376,-0.151289016,-0.101699751,-0.355762363,2.705525907,-2.120301076,-0.083657599,-0.156587999,-0.098940627,-0.350652639,3.60963344,-1.545902484,45.463,-107.2667,98,2,8/27/2009,0
SOL18,0.015266611,0.066608136,-0.066678477,-0.343612383,7.840120685,4.051987485,0.027957351,0.085885487,-0.027023775,-0.241140189,6.572373462,4.117080009,0.030507957,0.08951499,-0.014907144,-0.232335337,7.039901112,4.757655629,33.73611111,-116.8180556,2409,4,8/27/2009,1
SOL40,0.049041646,0.141680444,-0.010256142,-0.07216132,5.555790825,1.408315189,0.059020895,0.148080684,0.019166613,0.033019593,4.551413547,1.5724582,0.057560136,0.151288078,0.028934433,0.021336659,5.420685519,1.874574622,35.83805555,-121.0380556,3383,4,8/26/2009,1
SOL7,0.077531029,0.235507939,0.106615246,0.255826737,1.676036304,6.022584353,0.084867233,0.248352174,0.115498107,0.311602581,0.882546336,5.96486783,0.09024321,0.254597908,0.14461356,0.384699603,1.290783519,6.569694842,34.18666667,-117.8708333,2163,4,8/25/2009,1
NOA15,0.012738949,-0.009613906,0.004948493,-0.176120232,1.135464333,-1.033795395,0.008445257,-0.014147825,-0.003290334,-0.250562102,1.615397972,-1.17916111,0.011629873,-0.010508052,0.001613576,-0.192636781,1.617764639,-0.855308158,38.291527,-122.507392,0.25,0,8/24/2009,0
NWG36,-0.045185109,-0.101292056,-0.15924389,-0.51556058,6.780210756,1.725146592,-0.061320611,-0.133187526,-0.180422167,-0.557561977,6.073692725,1.291742735,-0.053610036,-0.11859677,-0.174867159,-0.539722653,7.734102785,1.167894297,46.4831,-119.9633,48902,4,8/20/2009,1
NOES12,0.07687426,0.037125398,-0.032185535,-0.295195892,4.869391192,1.015169196,0.075707941,0.037024606,-0.035181653,-0.329932042,5.325128931,1.554979187,0.084253964,0.048595018,-0.009884065,-0.224791535,5.535272673,1.513677222,38.97752,-121.373849,9,2,8/19/2009,0
NRB1,0.029064386,0.033132765,-0.04152184,-0.22898415,4.048490232,0.392562418,0.011232429,0.003657966,-0.082085391,-0.330758632,3.789942947,-1.252370038,0.024619333,0.027903494,-0.04645371,-0.244458655,3.523640528,-1.015663651,45.71181,-108.59644,9.5,1,8/9/2009,0
RMB15,0.042061403,0.059674577,0.025795672,0.092254597,0.27609511,0.276254186,0.037968711,0.052431881,0.022014944,0.072706685,-0.961878275,-0.614086346,0.037567234,0.055972489,0.01502604,0.056470943,1.590778329,0.399359704,38.38872,-107.77769,9.9,1,8/7/2009,0
GBG3,-0.008840514,-0.043228353,-0.037415208,-0.133205911,1.100719222,1.838414503,-0.021075157,-0.062500158,-0.06561022,-0.18453712,1.567001734,0.115964188,-0.015238383,-0.052172971,-0.060144317,-0.173670899,1.976491727,1.947142686,40.61361111,-112.6663889,44345,4,8/6/2009,1
GBL38,-0.031737627,-0.067143955,-0.085866463,-0.312178384,7.635412466,5.133594959,-0.04397227,-0.08641576,-0.114061476,-0.363509594,8.101694978,3.411144644,-0.038135497,-0.076088572,-0.108595573,-0.352643372,8.511184971,5.242323141,40.61361111,-112.6663889,44345,4,8/6/2009,1
NWD30,0.006508167,-0.019929241,-0.106246525,-0.396516807,-0.033224374,-11.90597083,-0.009908849,-0.049788312,-0.137063498,-0.458999855,-0.033224374,-11.90597083,-0.002399956,-0.032599678,-0.117547056,-0.420712668,-0.033224374,-11.90597083,45.28833,-119.14556,299,3,8/4/2009,0
NOG3,0.053489291,0.137082952,0.177878531,0.805310817,-3.710138894,-0.271213865,0.054568494,0.123776095,0.156428918,0.742752466,-5.112803813,-1.19066287,0.051034109,0.120134198,0.149048321,0.713648912,-3.168149974,0.177280815,40.98055556,-121.8138889,6923,4,8/2/2009,1
NOG5,-0.052421095,-0.151160169,0.072012688,-0.055231049,-3.83306385,-5.115704554,-0.055773173,-0.172776126,0.044338942,-0.152091463,-5.274283604,-5.779907349,-0.057664824,-0.166556129,0.030947542,-0.202322906,-3.320588837,-4.579456559,40.68333333,-121.4666667,9356,4,8/1/2009,1
RMD11,-0.01969329,-0.04278768,-0.028678076,-0.092190017,-1.716195611,0.319812542,-0.02485069,-0.052864717,-0.030869075,-0.101832464,-3.493017753,-1.239964317,-0.017360575,-0.034582378,-0.018460399,-0.076939453,-1.363546082,0.113811047,40.51705,-108.46579,292,3,7/31/2009,0
AKL15,-0.0074433,0.016319089,0.012723816,-0.037427042,-16.92446357,-8.911747784,-0.011421342,-0.003250373,-0.012434656,-0.078385223,-17.23941816,-9.439821273,-0.00763129,-0.001816125,0.050619085,0.024818697,-18.24800438,-11.01631931,65.9825,-149.9308,4293.3,4,7/30/2009,1
NWD31,-0.009262103,-0.000540867,0.110901105,0.542326053,-11.16439423,-2.059333422,-0.009839968,0.006339102,0.133484224,0.486520219,-11.42857999,-1.670456584,0.003568437,0.039216238,0.152825252,0.595898811,-8.337152491,0.202587756,47.7247,-123.4981,299,3,7/29/2009,0
NRC7,-0.05738189,-0.119610028,-0.133319217,-0.456069237,3.528272831,1.070189342,-0.057629068,-0.1213578,-0.14114359,-0.474423607,2.337765006,-0.839807838,-0.064572578,-0.134384443,-0.140352814,-0.466433675,1.365528217,-1.391621988,47.3961,-108.0403,97,2,7/27/2009,0
SWG71,0.042775058,0.088618989,0.032768244,0.112504369,2.856938538,1.393660126,0.042538148,0.078763668,0.045413682,0.139476295,2.946537069,1.345105503,0.046511362,0.092880394,0.062195729,0.182227745,4.192795406,1.948980344,34.5275,-110.7711111,6399,4,7/27/2009,1
RMA2,0.131124928,0.298419538,0.22528052,0.684487244,-5.916258643,-0.427166804,0.12087568,0.276165293,0.206884725,0.682121327,-6.84424866,-1.283797252,0.138070122,0.298149514,0.233621725,0.726585237,-5.273293245,-0.0252392,37.26194444,-107.2447222,0.25,0,7/25/2009,0
SWS82,0.014945419,0.086481821,0.115961277,0.207193924,-7.765274883,-0.790627991,0.019637859,0.087381041,0.136087782,0.271264905,-6.585619354,-0.227639375,0.020154468,0.094037708,0.148392885,0.322197336,-6.649996705,0.323173256,33.32833333,-108.7686111,295,3,7/25/2009,0
NWL29,-0.043797347,-0.05724121,-0.062543858,-0.28515095,-4.957353051,-3.881090066,-0.048267057,-0.074898728,-0.076638189,-0.325521444,-6.67728105,-5.512331646,-0.049114211,-0.072232871,-0.069645424,-0.305438308,-5.650689307,-3.52371933,44.65417,-119.67806,3417,4,7/24/2009,1
SAS44,-0.005299212,-0.030444181,-0.047917156,-0.413321946,4.671492613,4.630830266,0.000385297,-0.033863233,-0.035684642,-0.359031648,4.997665721,4.957164587,-0.004055169,-0.032799637,-0.04279955,-0.379123266,4.297479608,4.455375059,26.53444,-81.65083,98,2,7/21/2009,0
SWL10,-0.048962867,-0.092956214,-0.056856965,-0.233775168,-3.550234912,-3.784427266,-0.051645381,-0.10061366,-0.050406818,-0.214008046,-4.010432909,-4.079809137,-0.048757064,-0.088828434,-0.032105471,-0.168094184,-3.117164924,-3.610729008,35.46722222,-111.9163889,13790,4,7/21/2009,1
SAS44,-0.005299212,-0.030444181,-0.047917156,-0.413321946,4.671492613,4.630830266,0.000385297,-0.033863233,-0.035684642,-0.359031648,4.997665721,4.957164587,-0.004055169,-0.032799637,-0.04279955,-0.379123266,4.297479608,4.455375059,26.53444,-81.65083,98,2,7/21/2009,0
NOL53,-0.028263573,-0.039373574,0.169930144,0.315018641,-7.600068096,-5.349520286,-0.034769557,-0.069839432,0.115781944,0.184822737,-8.797558557,-6.45398515,-0.027992099,-0.044862353,0.154896332,0.295442437,-7.350837864,-4.762412745,41.71194444,-122.05,3226,4,7/19/2009,1
RMA3,0.08302029,0.165147769,0.237170427,0.70164111,-10.6624954,-1.258592885,0.072536575,0.14232019,0.201262586,0.648925596,-11.25761578,-2.195455891,0.092788397,0.174616654,0.253799332,0.820126021,-10.0512764,-0.830190692,37.3925,-106.9388889,0.25,0,7/19/2009,0
SAG17,-0.119227569,-0.197614986,-0.206718538,-1.09726805,2.523672445,7.305017786,-0.096730261,-0.172963626,-0.123559134,-0.834645695,3.462441178,7.458429444,-0.128412958,-0.231070495,-0.250796316,-1.235325035,3.4864408,6.953342202,29.8353,-93.4675,6365,4,7/18/2009,1
AKL1,-0.012841681,-0.02696063,0.055112881,0.053996375,-16.96553327,-10.48757782,-0.01185121,-0.034670111,0.01968804,0.014670989,-17.55345483,-10.4399089,-0.00742043,-0.030376933,0.033327,0.022730483,-17.88164992,-11.85441721,66.0658,-147.2283,3993.7,4,7/18/2009,1
NOA19,0.03868074,0.093007441,0.132689608,0.635322314,-2.345362666,-0.924929259,0.035620777,0.09204894,0.120826719,0.538002928,-2.346267626,-0.921861546,0.036758051,0.089853311,0.111423299,0.509969732,-1.7071495,-0.655708365,38.482352,-122.915831,0.25,0,7/17/2009,0
SWS67,-0.062657503,-0.145921168,-0.146745305,-0.463191957,3.39035678,0.192482073,-0.080144278,-0.17783819,-0.207685896,-0.593274402,8.059092004,0.232253593,-0.066685264,-0.157345573,-0.15779188,-0.493560314,7.632614397,0.926116258,34.49,-104.768889,290,3,7/16/2009,0
NOA14,0.007928458,0.020396618,0.045150257,0.017996675,0.390961998,-0.409603625,0.004557924,0.016277098,0.0368489,-0.039588805,0.756707564,-0.391973944,0.001567485,0.015657557,0.027416881,-0.069677085,1.020143075,-0.192941332,38.31467,-122.454439,0.25,0,7/16/2009,0
AKA4,0.01712561,0.039230027,0.038723697,-0.064089217,-1.405851456,0.370935932,0.024755414,0.045454883,0.057234311,0.083051826,-1.509315532,0.890045073,0.025631028,0.046624024,0.014516062,-0.038403662,-1.414012633,2.107384144,58.67555556,-134.9533333,0.25,0,7/14/2009,0
SWL40,-0.007664264,-0.00426481,-0.016157896,-0.213420069,3.080332747,3.584860707,-0.010765224,-0.01368795,-0.035521842,-0.250747537,3.54821905,3.755529071,-0.009400589,-0.003655957,-0.013308493,-0.192608919,3.108334843,4.328530784,33.54208,-110.2833,20029,4,7/14/2009,1
SOL11,0.087296999,0.163717098,-0.061218842,-0.325794205,6.432765313,4.093068519,0.113046468,0.194227198,0.011860399,-0.094119228,5.880676501,4.14286783,0.107235846,0.196166717,0.003462458,-0.163576955,6.135122482,4.748321182,33.435278,-117.520833,2200,4,7/11/2009,1
SAL60,-0.081656707,-0.15978602,-0.138540138,-0.776203082,-1.495986786,-4.440280407,-0.080102639,-0.152866339,-0.105490211,-0.716112265,-1.072567471,-4.054995462,-0.090166478,-0.165989815,-0.14195485,-0.840759297,1.131147944,-4.442018145,36.224444,-98.918889,41497,4,7/10/2009,1
SAL60,-0.081656707,-0.15978602,-0.138540138,-0.776203082,-1.495986786,-4.440280407,-0.080102639,-0.152866339,-0.105490211,-0.716112265,-1.072567471,-4.054995462,-0.090166478,-0.165989815,-0.14195485,-0.840759297,1.131147944,-4.442018145,36.224444,-98.918889,41497,4,7/10/2009,1
NOA23,0.013601847,0.036568886,0.059067117,0.097411309,-0.325728624,-0.08343421,0.009957765,0.032741045,0.050983499,0.038299142,0.012766707,-0.088562442,0.005970503,0.030446728,0.037266233,-0.009647383,0.347910768,0.124681594,38.338579,-122.493812,0.25,0,7/9/2009,0
NOA64,0.015640877,0.106547955,0.203153794,1.309198015,-2.835551657,1.148036126,0.012305144,0.103717735,0.184680095,1.134080419,-2.974513646,1.06356613,0.014174092,0.099942085,0.185141609,1.152122781,-2.072439568,1.58529977,38.587736,-122.956036,0.25,0,7/7/2009,0
AKB6,-0.056262657,-0.091539474,-0.005060244,-0.231818127,-0.549429128,-2.310563148,-0.056938726,-0.085812261,-0.014853741,-0.276110238,0.382284225,-1.250493022,-0.061779543,-0.108262559,-0.098438074,-0.421594458,-1.474155114,-1.935940371,60.48333333,-150.7333333,9.8,1,7/5/2009,0
NOA68,-0.027372387,-0.029172874,0.016957158,-0.063872941,0.397361566,-0.764917162,-0.029832219,-0.030364027,0.014612339,-0.106106925,0.557838592,-0.828212641,-0.032139875,-0.033816348,-0.002220577,-0.143020049,1.081235912,-0.407647609,38.398479,-122.63702,0.25,0,7/4/2009,0
NOA20,-0.023055572,0.033256555,0.068478137,0.188890353,-1.161873072,-0.608762293,-0.028627033,0.02858393,0.051344491,0.101448627,-0.967611903,-0.784073201,-0.029526915,0.025224537,0.041450938,0.060061182,-0.313299699,-0.204245655,38.558734,-122.707471,0.25,0,7/3/2009,0
SAS66,-0.009092723,0.011480887,0.089479286,0.838635937,-0.399070242,3.09735631,-0.00520894,0.016994177,0.112932124,0.912116944,-0.505456158,3.865715062,-0.010213401,0.008305251,0.087407686,0.738334009,-1.175168682,3.368032053,30.205,-85.82083,99.2,2,7/2/2009,0
SAS66,-0.009092723,0.011480887,0.089479286,0.838635937,-0.399070242,3.09735631,-0.00520894,0.016994177,0.112932124,0.912116944,-0.505456158,3.865715062,-0.010213401,0.008305251,0.087407686,0.738334009,-1.175168682,3.368032053,30.205,-85.82083,99.2,2,7/2/2009,0
SWS44,-0.055670403,-0.14269795,-0.116393488,-0.408569736,2.060867238,-0.757311832,-0.077904987,-0.173884702,-0.181953864,-0.544723678,6.862833585,-0.697513852,-0.074970053,-0.171043846,-0.167983145,-0.512588215,6.205553671,-0.069544661,34.3403,-105.007583,280,3,6/29/2009,0
NOA44,0.033242232,0.080876572,0.119927752,0.538021029,-2.247536579,-0.941989985,0.030800809,0.080505005,0.108279914,0.443959066,-2.40597298,-0.935027195,0.031396585,0.077973746,0.097747447,0.414440828,-1.692395637,-0.551220403,38.4778143,-122.9077538,0.25,0,6/28/2009,0
GBA1,0.023845092,0.060588004,0.005626957,-0.013510861,4.188148785,0.919331407,0.014186598,0.037946609,-0.023794151,-0.058166133,2.259829743,-0.034522273,0.025700309,0.059515509,0.005203945,-0.014232404,3.703871589,1.181552032,38.40166667,-119.1116667,0.25,0,6/22/2009,0
SWS77,-0.044794076,-0.109601694,-0.072280863,-0.317575655,1.524010933,-0.754581019,-0.068019059,-0.143987752,-0.136142467,-0.464589595,5.803404282,-0.832640614,-0.056407278,-0.131703556,-0.101536116,-0.381272679,4.623863925,-0.06795143,33.63343,-105.74809,294,3,6/22/2009,0
AKG11,-0.066816938,-0.110212233,-0.002879742,-0.26368149,-4.421676934,-5.995709584,-0.070288664,-0.113526369,0.014374901,-0.232211173,-4.400738478,-5.614338556,-0.069189388,-0.119429312,0.026592034,-0.207474816,-5.942706067,-6.689065376,64.7467,-149.5047,517078,4,6/21/2009,1
AKG6,-0.052763038,-0.086182094,-0.06351577,-0.376280414,-6.953048108,-7.235917483,-0.043582871,-0.081347604,-0.023098305,-0.266660877,-7.165682673,-7.654250907,-0.054007259,-0.108443092,-0.057045686,-0.351669149,-9.048744614,-9.224690999,66.2236,-143.2572,349449.9,4,6/20/2009,1
SWS68,-0.036966335,-0.099897097,-0.083783117,-0.303832909,2.368735152,1.2699585,-0.049224946,-0.115805355,-0.121666474,-0.411212882,6.557522769,1.440503967,-0.051462413,-0.126606174,-0.140379379,-0.456904492,6.90208619,1.141760739,34.067778,-103.219167,290,3,6/17/2009,0
SWS70,-0.051467945,-0.147512378,-0.124872626,-0.437068152,4.683306995,-0.844836086,-0.053870646,-0.15154468,-0.125280296,-0.442115968,6.847425752,-0.411120671,-0.053588116,-0.150383518,-0.127019427,-0.444161714,6.71018177,-0.501294103,35.478,-103.25192,290,3,6/17/2009,0
SWL50,-0.025025291,-0.066204092,-0.07720809,-0.351881111,7.501692386,6.544510722,-0.017012829,-0.055661541,-0.052568474,-0.289217014,7.451281346,6.687966247,-0.011188513,-0.045553065,-0.030817497,-0.234657392,7.094912654,7.393742819,31.8517,-111.5583,23668,4,6/11/2009,1
SWG12,0.040310735,0.045032996,-0.014997298,-0.084135637,11.38418118,5.574608521,0.041849654,0.052238178,0.001789098,-0.048882619,12.98369819,5.779051341,0.039708832,0.045950816,-0.010095946,-0.078957548,13.43042115,5.422760437,33.504722,-103.728611,55080,4,6/10/2009,1
SWG21,0.023881325,0.018325578,-0.0482555,-0.145271185,11.65932585,5.141558408,0.016206402,0.006946915,-0.059660178,-0.171666805,14.84625299,5.444017428,0.024982948,0.017347457,-0.030017567,-0.076270966,12.79533312,5.84447693,31.3564,-108.8625,95000,4,6/10/2009,1
NOA18,0.069837176,0.199542496,0.270321062,1.651749169,-4.810838937,0.228456536,0.064378974,0.197154556,0.244578087,1.421332384,-5.463949221,0.121821067,0.065508714,0.193911204,0.244869216,1.448096077,-4.357001507,0.363184488,38.492138,-123.015183,0.25,0,6/10/2009,0
NOA70,-0.022693303,-0.065869291,-0.029264683,-0.306259954,1.527102853,-2.405730701,-0.032347956,-0.07539175,-0.048811847,-0.415206588,2.174315791,-2.478323303,-0.025386538,-0.071180875,-0.042235274,-0.321131055,2.487323136,-2.052430316,38.337505,-122.666841,0.25,0,6/9/2009,0
SWS47,-0.067999796,-0.143604754,-0.138705764,-0.466549794,3.995988907,0.521447051,-0.06938005,-0.145612732,-0.146208522,-0.48718646,6.30061296,1.238813812,-0.074255118,-0.152024026,-0.160911766,-0.51103049,7.234037172,1.340686132,35.216933,-104.385267,280,3,6/6/2009,0
SWG54,0.05146769,0.130724654,0.029772311,0.014007328,11.5670548,9.583740156,0.054634981,0.135491266,0.043188994,0.037504331,11.9740152,9.795967408,0.055720231,0.135340593,0.042861863,0.054134982,12.03196129,10.3479311,31.77083333,-110.8222222,5791,4,5/29/2009,1
NRC19,-0.022524626,-0.046246195,-0.092992414,-0.352304566,0.777109826,-0.51799061,-0.018694429,-0.041153668,-0.092284053,-0.345378395,0.12406633,-1.340046646,-0.021152266,-0.040810105,-0.097197821,-0.354662413,0.816205691,-0.777023784,45.20416667,-108.6363889,99,2,5/27/2009,0
AKL31,-0.011825457,-0.019476342,0.042013104,0.110835789,-13.97628392,-7.112559424,-0.022517397,-0.049551302,-0.010823254,-0.018111369,-15.50594024,-7.081043032,-0.011775701,-0.025787278,0.047603795,0.121977352,-15.72609909,-8.853151045,61.645,-157.4125,4802,4,5/25/2009,1
EAC2,0.167330214,0.370397668,0.211861333,1.004194215,15.42720636,11.94145536,0.166330808,0.367844432,0.22942166,1.159839973,15.30125207,11.94695954,0.15997486,0.358801027,0.189404975,0.874362791,14.57221405,11.65345957,39.7561,-74.8183,90,2,5/13/2009,0
SOA8,-0.046587149,-0.181520081,-0.325159409,-1.279241157,13.29898673,3.118187043,-0.047230156,-0.186375762,-0.335869389,-1.292492146,13.76388966,2.897970219,-0.022317916,-0.152295784,-0.260513934,-1.151687582,13.08470362,3.800570013,35.430772,-118.884677,0.25,0,5/12/2009,0
NOA77,0.073008133,0.134217249,0.148439944,0.789510624,-5.000927261,-0.842594706,0.068186676,0.132096476,0.143223088,0.764226769,-5.603263268,-1.143976746,0.061709279,0.123031724,0.124684821,0.647249715,-3.7614507,-0.865938731,38.38429,-122.984449,0.25,0,4/29/2009,0
SAC3,0.024026777,0.05921385,0.062491753,0.222268649,2.298985266,0.83984155,0.017871511,0.048325115,0.035379856,0.016282573,3.13593889,1.622788835,0.017401287,0.050799363,0.015971961,0.006401564,1.594832101,0.990926218,33.19494483,-84.72471568,97.25,2,4/25/2009,0
SAS24,0.050868724,-0.032962924,-0.05836336,-0.67194644,4.433420249,4.392857752,0.058703645,-0.023755163,-0.045119992,-0.640595403,2.858698283,5.487665361,0.054850409,-0.02777022,-0.054236734,-0.644509449,3.192457232,4.052270448,27.64722,-80.43389,96,2,4/25/2009,0
